Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000100151,PICK1,Gene Expression,0.12398192876334203,0.0,0.0,2059,0.47619923919828716,1467,
ENSG00000163171,CDC42EP3,Gene Expression,0.12394146232529585,0.0,0.0,1930,0.4593593872263229,1401,
ENSG00000165457,FOLR2,Gene Expression,0.1239143285935205,0.0,0.0,869,0.2336169548633271,708,
ENSG00000123358,NR4A1,Gene Expression,0.12383616429132747,0.0,0.0,1627,0.41770431962819105,1166,
ENSG00000165821,SALL2,Gene Expression,0.12383183057328574,0.0,0.0,618,0.14223582972725746,518,
ENSG00000140350,ANP32A,Gene Expression,0.12382827314233663,0.0,0.0,2309,0.5346724675230822,1623,
ENSG00000159596,TMEM69,Gene Expression,0.12380032181492542,0.0,0.0,1747,0.4084769421789529,1347,
ENSG00000149131,SERPING1,Gene Expression,0.12377742921121122,0.0,0.0,4257,1.0753209353110116,2407,
ENSG00000170234,PWWP2A,Gene Expression,0.12376209242883413,0.0,0.0,2783,0.6488636641074369,1859,
ENSG00000181467,RAP2B,Gene Expression,0.12375038812721965,0.0,0.0,6201,1.494533264713022,2935,
ENSG00000177951,BET1L,Gene Expression,0.1236969202273868,0.0,0.0,5576,1.3325688157783715,2830,
ENSG00000144741,SLC25A26,Gene Expression,0.12369294157676419,0.0,0.0,3707,0.873549350101867,2262,
ENSG00000120008,WDR11,Gene Expression,0.12368955710347113,0.0,0.0,4897,1.1531868736906639,2661,
ENSG00000116497,S100PBP,Gene Expression,0.1236791709460466,0.0,0.0,4631,1.0867452868850225,2565,
ENSG00000070731,ST6GALNAC2,Gene Expression,0.12367894703402169,0.0,0.0,529,0.12103498201421183,426,
ENSG00000125841,NRSN2,Gene Expression,0.12363219880982075,0.0,0.0,1267,0.29620090966681384,987,
ENSG00000049245,VAMP3,Gene Expression,0.12362527181460309,0.0,0.0,5795,1.3740987561505442,2924,
ENSG00000136807,CDK9,Gene Expression,0.12357621635355102,0.0,0.0,4341,1.0167401905141489,2448,
ENSG00000134262,AP4B1,Gene Expression,0.12355014271606221,0.0,0.0,4186,0.9850084267422343,2428,
ENSG00000132879,FBXO44,Gene Expression,0.12353979733403748,0.0,0.0,3286,0.7703130066879795,2084,
ENSG00000185129,PURA,Gene Expression,0.12350342028972126,0.0,0.0,3102,0.7316518745079951,2001,
ENSG00000144504,ANKMY1,Gene Expression,0.12344110693076332,0.0,0.0,2545,0.5915774026674377,1746,
ENSG00000170043,TRAPPC1,Gene Expression,0.1234337323673511,0.0,0.0,4032,0.9513566253812046,2368,
ENSG00000165359,INTS6L,Gene Expression,0.12341499417889551,0.0,0.0,2097,0.48889678557271277,1461,
ENSG00000131779,PEX11B,Gene Expression,0.12337924632058264,0.0,0.0,2352,0.5509547099254445,1640,
ENSG00000170381,SEMA3E,Gene Expression,0.123355314127143,0.0,0.0,453,0.10388898390806545,376,
ENSG00000166669,ATF7IP2,Gene Expression,0.12328279862114706,0.0,0.0,1379,0.31829249173027196,1065,
ENSG00000151748,SAV1,Gene Expression,0.12328215360580666,0.0,0.0,3781,0.8928626336156444,2276,
ENSG00000115919,KYNU,Gene Expression,0.12327520586821007,0.0,0.0,2577,0.6066183579398234,1751,
ENSG00000103966,EHD4,Gene Expression,0.12325180812762138,0.0,0.0,3076,0.7271250748423538,1987,
ENSG00000170088,TMEM192,Gene Expression,0.12324263980596746,0.0,0.0,1724,0.4028710368412198,1296,
ENSG00000100916,BRMS1L,Gene Expression,0.12318576802828668,0.0,0.0,1702,0.4008078257965887,1266,
ENSG00000167766,ZNF83,Gene Expression,0.12317823656905576,0.0,0.0,4502,1.0497887844439644,2504,
ENSG00000124160,NCOA5,Gene Expression,0.1231733641208427,0.0,0.0,2048,0.4719324032448434,1445,
ENSG00000156931,VPS8,Gene Expression,0.12315935576991134,0.0,0.0,4424,1.041663538192195,2525,
ENSG00000162377,COA7,Gene Expression,0.12314782114041979,0.0,0.0,1192,0.2794046929991273,923,
ENSG00000159147,DONSON,Gene Expression,0.1230575219261797,0.0,0.0,1745,0.4097046354109871,1267,
ENSG00000102390,PBDC1,Gene Expression,0.12305577498518357,0.0,0.0,1715,0.4059264711158435,1289,
ENSG00000132386,SERPINF1,Gene Expression,0.12305053607428697,0.0,0.0,3730,0.930438838695583,2258,
ENSG00000111696,NT5DC3,Gene Expression,0.12299277561401423,0.0,0.0,1756,0.41133025992092154,1308,
ENSG00000198816,ZNF358,Gene Expression,0.12294801643340408,0.0,0.0,3923,0.9342429731282565,2249,
ENSG00000110768,GTF2H1,Gene Expression,0.12293556159183452,0.0,0.0,3699,0.8708104790449402,2246,
ENSG00000198551,ZNF627,Gene Expression,0.12292404504220938,0.0,0.0,2160,0.5003237932869363,1484,
ENSG00000134250,NOTCH2,Gene Expression,0.12282334610262918,0.0,0.0,4031,0.9605933247924965,2388,
ENSG00000143365,RORC,Gene Expression,0.1228021187400659,0.0,0.0,1053,0.24250822245856998,839,
ENSG00000048991,R3HDM1,Gene Expression,0.12275718392188095,0.0,0.0,2079,0.4832683211774605,1488,
ENSG00000168795,ZBTB5,Gene Expression,0.1227377780786318,0.0,0.0,3581,0.8372899166117856,2175,
ENSG00000110200,ANAPC15,Gene Expression,0.12267949480291156,0.0,0.0,3662,0.8517951079859052,2235,
ENSG00000183160,TMEM119,Gene Expression,0.12266490479554697,0.0,0.0,1508,0.35901562735210013,1126,
ENSG00000161671,EMC10,Gene Expression,0.12264256871330338,0.0,0.0,4630,1.088563655274239,2555,
ENSG00000141994,DUS3L,Gene Expression,0.12264237193506633,0.0,0.0,2798,0.649006157546806,1845,
ENSG00000074755,ZZEF1,Gene Expression,0.12260233220802508,0.0,0.0,3508,0.8240756610439077,2156,
ENSG00000100104,SRRD,Gene Expression,0.12258802308999411,0.0,0.0,2512,0.5902094950614122,1712,
ENSG00000012963,UBR7,Gene Expression,0.1225311259047663,0.0,0.0,2260,0.529259230483563,1559,
ENSG00000103319,EEF2K,Gene Expression,0.12251006336759353,0.0,0.0,2409,0.5628159841581398,1626,
ENSG00000162576,MXRA8,Gene Expression,0.12250971534808568,0.0,0.0,1561,0.41979370153697293,1177,
ENSG00000116863,ADPRHL2,Gene Expression,0.12250340948581853,0.0,0.0,2655,0.6188089836242265,1749,
ENSG00000102302,FGD1,Gene Expression,0.12250025734346832,0.0,0.0,1094,0.25957618304794033,889,
ENSG00000211890,IGHA2,Gene Expression,0.12249836808449183,0.0,0.0,570,0.13676772465663933,471,
ENSG00000084636,COL16A1,Gene Expression,0.12245121280603391,0.0,0.0,1297,0.33341785897773596,984,
ENSG00000069956,MAPK6,Gene Expression,0.12240677952614513,0.0,0.0,4047,0.9564144928957595,2333,
ENSG00000125454,SLC25A19,Gene Expression,0.122400731530218,0.0,0.0,1447,0.3403123995250456,1107,
ENSG00000115339,GALNT3,Gene Expression,0.1223946174748572,0.0,0.0,1621,0.37912847824725343,1194,
ENSG00000186153,WWOX,Gene Expression,0.12239416004412479,0.0,0.0,3616,0.8670844013879554,2260,
ENSG00000109466,KLHL2,Gene Expression,0.12238889716601793,0.0,0.0,3541,0.8340201710020397,2216,
ENSG00000108773,KAT2A,Gene Expression,0.12233265421738439,0.0,0.0,898,0.2072908938497339,716,
ENSG00000183813,CCR4,Gene Expression,0.12230846925951738,0.0,0.0,1363,0.31307988325915753,1026,
ENSG00000054277,OPN3,Gene Expression,0.12223952159737368,0.0,0.0,3053,0.7121160484459583,1961,
ENSG00000129245,FXR2,Gene Expression,0.12223262667428622,0.0,0.0,2918,0.6809745431866921,1884,
ENSG00000125485,DDX31,Gene Expression,0.12223230808360508,0.0,0.0,2103,0.48617149302344675,1459,
ENSG00000103152,MPG,Gene Expression,0.12222838759418828,0.0,0.0,1642,0.3829567641887715,1240,
ENSG00000108576,SLC6A4,Gene Expression,0.12220983953116044,0.0,0.0,190,0.04579828950469316,172,
ENSG00000101849,TBL1X,Gene Expression,0.12220969493706255,0.0,0.0,1452,0.3343967787978172,1104,
ENSG00000163739,CXCL1,Gene Expression,0.12215506632377311,0.0,0.0,281,0.06845317735690472,244,
ENSG00000106459,NRF1,Gene Expression,0.12212381677334552,0.0,0.0,3051,0.7111988825707973,1972,
ENSG00000196387,ZNF140,Gene Expression,0.12211949393689663,0.0,0.0,1644,0.38373593165465614,1199,
ENSG00000105516,DBP,Gene Expression,0.12207830464871826,0.0,0.0,2530,0.5944718498092229,1699,
ENSG00000092871,RFFL,Gene Expression,0.12206659863028857,0.0,0.0,3992,0.9340531616748697,2393,
ENSG00000169118,CSNK1G1,Gene Expression,0.12205898967525936,0.0,0.0,3212,0.7537087467731106,2054,
ENSG00000198075,SULT1C4,Gene Expression,0.12200093231852543,0.0,0.0,726,0.16429322727515439,582,
ENSG00000166263,STXBP4,Gene Expression,0.12199500139916482,0.0,0.0,2631,0.6173100147540405,1778,
ENSG00000170458,CD14,Gene Expression,0.12196236578504968,0.0,0.0,3734,0.9628596675668681,2249,
ENSG00000065150,IPO5,Gene Expression,0.12193816868544735,0.0,0.0,2715,0.6360118444418006,1774,
ENSG00000050820,BCAR1,Gene Expression,0.12189232579107159,0.0,0.0,2114,0.4994605543936694,1488,
ENSG00000171135,JAGN1,Gene Expression,0.12187040587914379,0.0,0.0,1348,0.31687763708231775,1057,
ENSG00000119777,TMEM214,Gene Expression,0.12186795362493477,0.0,0.0,4071,0.9763591371522878,2399,
ENSG00000083635,NUFIP1,Gene Expression,0.12181947430421591,0.0,0.0,1148,0.27002073737349996,922,
ENSG00000160188,RSPH1,Gene Expression,0.12179791272121505,0.0,0.0,833,0.19351979507525377,664,
ENSG00000100462,PRMT5,Gene Expression,0.12178081063061277,0.0,0.0,1205,0.2782359681011709,938,
ENSG00000180891,CUEDC1,Gene Expression,0.12178019894836192,0.0,0.0,1065,0.2526070419775084,840,
ENSG00000174306,ZHX3,Gene Expression,0.12177812664908522,0.0,0.0,1303,0.30671968480837514,1003,
ENSG00000131981,LGALS3,Gene Expression,0.12175606003030182,0.0,0.0,4102,1.0021125280849137,2362,
ENSG00000001497,LAS1L,Gene Expression,0.12174421608562136,0.0,0.0,1632,0.3800557478482052,1232,
ENSG00000276045,ORAI1,Gene Expression,0.12173579102327463,0.0,0.0,2289,0.5305746146455456,1623,
ENSG00000163406,SLC15A2,Gene Expression,0.12173235504562586,0.0,0.0,1831,0.44096837024704394,1317,
ENSG00000052841,TTC17,Gene Expression,0.12172086167775616,0.0,0.0,5775,1.3572913036074084,2909,
ENSG00000142507,PSMB6,Gene Expression,0.12172015822831773,0.0,0.0,2468,0.5840738968826199,1698,
ENSG00000189046,ALKBH2,Gene Expression,0.12164091310408136,0.0,0.0,1522,0.35588903627673496,1126,
ENSG00000169032,MAP2K1,Gene Expression,0.12163711363996792,0.0,0.0,4675,1.1003602302130986,2575,
ENSG00000100439,ABHD4,Gene Expression,0.1216082064877478,0.0,0.0,1456,0.34547264631190366,1095,
ENSG00000133063,CHIT1,Gene Expression,0.1215664301224415,0.0,0.0,315,0.06973450324452267,196,
ENSG00000130770,ATP5IF1,Gene Expression,0.12153298789592135,0.0,0.0,4531,1.0619548285826739,2522,
ENSG00000137880,GCHFR,Gene Expression,0.12153136616560399,0.0,0.0,1553,0.36180576071577886,1149,
ENSG00000186088,GSAP,Gene Expression,0.12152682715808047,0.0,0.0,4411,1.045479178952407,2515,
ENSG00000151233,GXYLT1,Gene Expression,0.12148696546002892,0.0,0.0,1255,0.29493340433326676,984,
ENSG00000148053,NTRK2,Gene Expression,0.12146300693990357,0.0,0.0,445,0.10609753863138074,366,
ENSG00000120963,ZNF706,Gene Expression,0.12142384880998337,0.0,0.0,3053,0.7256524290887697,1966,
ENSG00000204469,PRRC2A,Gene Expression,0.12139478756104309,0.0,0.0,2222,0.516068945902584,1547,
ENSG00000120705,ETF1,Gene Expression,0.1213940147382711,0.0,0.0,1289,0.3013048121645055,1028,
ENSG00000213614,HEXA,Gene Expression,0.12134627765413449,0.0,0.0,5159,1.2231661281593662,2732,
ENSG00000129226,CD68,Gene Expression,0.12131523071137608,0.0,0.0,5619,1.3694421549332834,2819,
ENSG00000101082,SLA2,Gene Expression,0.12130536283577768,0.0,0.0,1163,0.2662670127873389,922,
ENSG00000012983,MAP4K5,Gene Expression,0.12129208662970625,0.0,0.0,3803,0.8988721234410048,2271,
ENSG00000014919,COX15,Gene Expression,0.12128501474992935,0.0,0.0,3274,0.7677795612535319,2082,
ENSG00000172888,ZNF621,Gene Expression,0.12126792356780804,0.0,0.0,3728,0.8776013080905227,2260,
ENSG00000163635,ATXN7,Gene Expression,0.12126299445706631,0.0,0.0,5416,1.259271498790256,2738,
ENSG00000048649,RSF1,Gene Expression,0.12125867335511406,0.0,0.0,4266,0.9971195140223966,2472,
ENSG00000223496,EXOSC6,Gene Expression,0.12125146172562061,0.0,0.0,1867,0.43479572449611603,1386,
ENSG00000125249,RAP2A,Gene Expression,0.12118313493079025,0.0,0.0,5850,1.3889796593766583,2914,
ENSG00000198498,TMA16,Gene Expression,0.12115403282751083,0.0,0.0,2327,0.5401086664864282,1623,
ENSG00000175354,PTPN2,Gene Expression,0.12110448040952398,0.0,0.0,5055,1.1962993715183072,2721,
ENSG00000155307,SAMSN1,Gene Expression,0.12109630047669968,0.0,0.0,2728,0.6414488887451926,1806,
ENSG00000080298,RFX3,Gene Expression,0.12109371497229947,0.0,0.0,3543,0.8246092612582823,2212,
ENSG00000107185,RGP1,Gene Expression,0.12108284992369134,0.0,0.0,3873,0.9051363593017396,2336,
ENSG00000101247,NDUFAF5,Gene Expression,0.12106632082154649,0.0,0.0,2230,0.516867284084454,1550,
ENSG00000150764,DIXDC1,Gene Expression,0.12106097029921424,0.0,0.0,1860,0.44122280899671873,1347,
ENSG00000139190,VAMP1,Gene Expression,0.12105185267759089,0.0,0.0,3849,0.9030791038556191,2280,
ENSG00000000457,SCYL3,Gene Expression,0.1210457107591164,0.0,0.0,2928,0.6834159495713618,1921,
ENSG00000164828,SUN1,Gene Expression,0.12104330856366002,0.0,0.0,3710,0.870988729628704,2265,
ENSG00000162543,UBXN10,Gene Expression,0.12098222999127899,0.0,0.0,1101,0.25050633030386515,852,
ENSG00000168734,PKIG,Gene Expression,0.12093756573985022,0.0,0.0,2749,0.6472617366323412,1810,
ENSG00000170734,POLH,Gene Expression,0.12090220956141516,0.0,0.0,3237,0.7599264569980858,2013,
ENSG00000167258,CDK12,Gene Expression,0.12086224545167366,0.0,0.0,2293,0.5369756843269285,1618,
ENSG00000070785,EIF2B3,Gene Expression,0.120860729306435,0.0,0.0,2927,0.6885278083985199,1921,
ENSG00000151176,PLBD2,Gene Expression,0.12085859906859085,0.0,0.0,3154,0.7450800883196733,2046,
ENSG00000089289,IGBP1,Gene Expression,0.12083409454684008,0.0,0.0,3233,0.7517721548666974,2055,
ENSG00000132603,NIP7,Gene Expression,0.12082533591114648,0.0,0.0,2347,0.549527549091721,1694,
ENSG00000108861,DUSP3,Gene Expression,0.12076134929348488,0.0,0.0,2657,0.6305421486689443,1798,
ENSG00000137073,UBAP2,Gene Expression,0.12075915530838702,0.0,0.0,2165,0.5061310805297864,1520,
ENSG00000121152,NCAPH,Gene Expression,0.12074073880499564,0.0,0.0,1116,0.2571789498109814,881,
ENSG00000167842,MIS12,Gene Expression,0.12071738152125033,0.0,0.0,3708,0.8784363318724344,2226,
ENSG00000185760,KCNQ5,Gene Expression,0.1207115298943766,0.0,0.0,765,0.17726982213271122,643,
ENSG00000076242,MLH1,Gene Expression,0.12067459371905924,0.0,0.0,4481,1.0483836166031018,2547,
ENSG00000115523,GNLY,Gene Expression,0.12065007704667566,0.0,0.0,2694,0.6570089232633075,1632,
ENSG00000104903,LYL1,Gene Expression,0.12064759729359707,0.0,0.0,459,0.1091324605260709,388,
ENSG00000197747,S100A10,Gene Expression,0.12064712314755639,0.0,0.0,6350,1.5417703864963068,3004,
ENSG00000149970,CNKSR2,Gene Expression,0.12063632973969392,0.0,0.0,542,0.1227472844315984,445,
ENSG00000151576,QTRT2,Gene Expression,0.12061415468106866,0.0,0.0,2330,0.5431386045824892,1665,
ENSG00000050344,NFE2L3,Gene Expression,0.12059705569413837,0.0,0.0,1649,0.38841235934349755,1258,
ENSG00000187446,CHP1,Gene Expression,0.12050324042606,0.0,0.0,3279,0.7764909737041052,2056,
ENSG00000162408,NOL9,Gene Expression,0.12050027383529083,0.0,0.0,2154,0.5022394193608588,1544,
ENSG00000100296,THOC5,Gene Expression,0.12048501031048839,0.0,0.0,2676,0.6190029500598123,1783,
ENSG00000198826,ARHGAP11A,Gene Expression,0.12048299933294422,0.0,0.0,1230,0.2850630347745474,969,
ENSG00000158467,AHCYL2,Gene Expression,0.12046975267076859,0.0,0.0,2680,0.6255104483598247,1783,
ENSG00000133114,GPALPP1,Gene Expression,0.12046839316760657,0.0,0.0,3771,0.8837972827000494,2241,
ENSG00000274211,SOCS7,Gene Expression,0.12046646267052187,0.0,0.0,2109,0.49161366757649466,1519,
ENSG00000189283,FHIT,Gene Expression,0.12044656667434103,0.0,0.0,1146,0.2640265156812382,878,
ENSG00000129534,MIS18BP1,Gene Expression,0.12043527077595254,0.0,0.0,6350,1.5029603605677606,3008,
ENSG00000144711,IQSEC1,Gene Expression,0.12043269557722788,0.0,0.0,4626,1.0907491119638866,2588,
ENSG00000157837,SPPL3,Gene Expression,0.12041360507868659,0.0,0.0,1418,0.32804466403791643,1077,
ENSG00000153006,SREK1IP1,Gene Expression,0.12041350818281162,0.0,0.0,2528,0.5932687309713959,1750,
ENSG00000105552,BCAT2,Gene Expression,0.12038311502748376,0.0,0.0,1766,0.4105431496906494,1290,
ENSG00000160307,S100B,Gene Expression,0.12037422083876421,0.0,0.0,875,0.20508363352589903,677,
ENSG00000104853,CLPTM1,Gene Expression,0.12036951148544726,0.0,0.0,4051,0.9497324721911581,2362,
ENSG00000169855,ROBO1,Gene Expression,0.12035013502792066,0.0,0.0,1992,0.4681609380289359,1409,
ENSG00000169105,CHST14,Gene Expression,0.1203160634465896,0.0,0.0,2290,0.5370359795719517,1604,
ENSG00000140832,MARVELD3,Gene Expression,0.12031517794007315,0.0,0.0,966,0.22352633918458045,755,
ENSG00000185924,RTN4RL1,Gene Expression,0.12028873262956048,0.0,0.0,816,0.18818030929934992,661,
ENSG00000119599,DCAF4,Gene Expression,0.12025591560770331,0.0,0.0,1947,0.4516955504397868,1366,
ENSG00000066422,ZBTB11,Gene Expression,0.1202206683434843,0.0,0.0,4868,1.1451034213317126,2666,
ENSG00000197540,GZMM,Gene Expression,0.1202125817664106,0.0,0.0,816,0.18370792050165985,657,
ENSG00000155158,TTC39B,Gene Expression,0.12018411985968736,0.0,0.0,1961,0.4488711569308034,1384,
ENSG00000099797,TECR,Gene Expression,0.12015738932449344,0.0,0.0,1699,0.4008134300509549,1254,
ENSG00000100347,SAMM50,Gene Expression,0.1201471026204097,0.0,0.0,1980,0.4629713374618863,1430,
ENSG00000160145,KALRN,Gene Expression,0.12010942727296126,0.0,0.0,867,0.1994240943868661,696,
ENSG00000158062,UBXN11,Gene Expression,0.12006538479136324,0.0,0.0,3184,0.7385178673302071,1992,
ENSG00000132436,FIGNL1,Gene Expression,0.12002067501601714,0.0,0.0,2128,0.4980784590071921,1489,
ENSG00000172046,USP19,Gene Expression,0.11998208320505704,0.0,0.0,2607,0.6040176795669095,1765,
ENSG00000156172,C8orf37,Gene Expression,0.11996531295705286,0.0,0.0,1394,0.3283458662795554,1069,
ENSG00000142546,NOSIP,Gene Expression,0.11991747317283356,0.0,0.0,2557,0.5945105456493506,1740,
ENSG00000147316,MCPH1,Gene Expression,0.11991536663333253,0.0,0.0,3651,0.8601008834403061,2200,
ENSG00000184709,LRRC26,Gene Expression,0.11991174898019134,0.0,0.0,442,0.1013282139503749,381,
ENSG00000117632,STMN1,Gene Expression,0.11988991054152726,0.0,0.0,1007,0.23141651760171195,820,
ENSG00000168374,ARF4,Gene Expression,0.11987499249891154,0.0,0.0,2538,0.6058682773001532,1741,
ENSG00000179119,SPTY2D1,Gene Expression,0.11986376463465451,0.0,0.0,3348,0.7916686203596783,2162,
ENSG00000111802,TDP2,Gene Expression,0.11981192206888104,0.0,0.0,4696,1.1026443019079393,2583,
ENSG00000105926,MPP6,Gene Expression,0.11980470045143626,0.0,0.0,880,0.20991149609725915,724,
ENSG00000121753,ADGRB2,Gene Expression,0.11977047834297082,0.0,0.0,349,0.07829901177195082,301,
ENSG00000008853,RHOBTB2,Gene Expression,0.11976052981671827,0.0,0.0,682,0.15773620018529888,582,
ENSG00000132326,PER2,Gene Expression,0.11974260646827682,0.0,0.0,2202,0.5095076027725141,1562,
ENSG00000137814,HAUS2,Gene Expression,0.11971433012381856,0.0,0.0,2950,0.6920013887680866,1938,
ENSG00000078246,TULP3,Gene Expression,0.11966973647410821,0.0,0.0,1326,0.31025594795954825,1018,
ENSG00000180917,CMTR2,Gene Expression,0.11965403215952923,0.0,0.0,3042,0.7076526719755806,2011,
ENSG00000184489,PTP4A3,Gene Expression,0.11965374848017413,0.0,0.0,5191,1.2637835370329193,2688,
ENSG00000120049,KCNIP2,Gene Expression,0.11964215119529073,0.0,0.0,981,0.2240956277645181,788,
ENSG00000176101,SSNA1,Gene Expression,0.11964159650536277,0.0,0.0,2282,0.5349657495362365,1580,
ENSG00000134762,DSC3,Gene Expression,0.11963578865646364,0.0,0.0,242,0.053898286476042306,199,
ENSG00000137513,NARS2,Gene Expression,0.1196204969968671,0.0,0.0,2745,0.644825450471878,1813,
ENSG00000153234,NR4A2,Gene Expression,0.11960344357664092,0.0,0.0,1640,0.3930821839883409,1212,
ENSG00000101746,NOL4,Gene Expression,0.11958207367334686,0.0,0.0,489,0.11639875579574348,395,
ENSG00000100243,CYB5R3,Gene Expression,0.1195716158368996,0.0,0.0,4524,1.0764356355337523,2507,
ENSG00000176533,GNG7,Gene Expression,0.1195589319764349,0.0,0.0,1107,0.2708021912817579,894,
ENSG00000176142,TMEM39A,Gene Expression,0.11953316553137286,0.0,0.0,4431,1.0706237549635709,2561,
ENSG00000158552,ZFAND2B,Gene Expression,0.11953291666556039,0.0,0.0,3263,0.7604269069692035,2037,
ENSG00000010539,ZNF200,Gene Expression,0.11942260478008154,0.0,0.0,2687,0.627789916916631,1854,
ENSG00000113391,FAM172A,Gene Expression,0.11941049040998315,0.0,0.0,4197,0.9849494201584765,2449,
ENSG00000146281,PM20D2,Gene Expression,0.11938146232323288,0.0,0.0,1936,0.4492382444418084,1371,
ENSG00000079313,REXO1,Gene Expression,0.11937777985017504,0.0,0.0,2510,0.5838300987403782,1707,
ENSG00000186871,ERCC6L,Gene Expression,0.11936157493568883,0.0,0.0,900,0.20818500931822742,730,
ENSG00000175970,UNC119B,Gene Expression,0.11935342552998313,0.0,0.0,1541,0.3577483922335924,1185,
ENSG00000170430,MGMT,Gene Expression,0.11932194778636872,0.0,0.0,3011,0.7031705753033206,1972,
ENSG00000152102,FAM168B,Gene Expression,0.11929224239206894,0.0,0.0,3476,0.8128209932975675,2157,
ENSG00000184012,TMPRSS2,Gene Expression,0.1192890637796774,0.0,0.0,70,0.016329880299139923,62,
ENSG00000106683,LIMK1,Gene Expression,0.119277502133492,0.0,0.0,4317,1.0147751996270622,2448,
